,Kategori,Tweet,Sentiment,problem
160,jak,jaklingko ajg,Negatif,['Emosi/Frustrasi']
161,jak,@zoelfick Masalahnya angkot bny yg bodong kalau ngga pasti semua sdh msk Jaklingko di JKT sehingga sopir nya lbh sejahtera dan tidak ugal-ugalan,Negatif,['Pelayanan']
162,jak,@versatuan58531 @pamungkas_ari @ARSIPAJA jaklingko contoh satunya bang yg di Purwakarta udh ada apa aja?,Negatif,[]
163,jak,@thaenat Hai Kak. Untuk menggunakan layanan Transjakarta pelanggan dapat menggunakan kartu uang elektronik seperti kartu berlogo JakLingko Flazz (BCA) e-Money (Bank Mandiri) TapCash (BNI) Brizzi (BRI) dan JakCard (Bank DKI) atau tiket QR dari aplikasi Transjakarta. Tks ^TS,Negatif,['Masalah Pembayaran']
164,jak,dan laki gue gak sempet untuk catet nopol ataupun kode di mobil jaklingkonya tapi yang dia info itu jaklingko area kokas laki gue bisa sabar untuk liat kondisi mobilnya tapi gue gakbisa sabar ya !!!@jaklingkojkt,Negatif,['Infrastruktur']
165,jak,dengan kondisi macet yang parah banget di depan kokas di jam pulang kantor dia milih untuk engga ngeliat kondisi mobilnya karna katanya nanti malah bikin tambah macet dan bilang kalo ngejarpun gakbisa jaklingko nya udah kabur lumayan jauh,Negatif,"['Kemacetan', 'Ancaman', 'Infrastruktur']"
166,jak,dan bodohnya laki gue ngebiarin jaklingko nya pergi tanpa ngeliat sisi kiri belakang mobilnya abis diserempet sama tuh supir goblok tapi kata laki gue berasa banget itu supir nyerempet,Negatif,"['Pelayanan', 'Ancaman', 'Emosi/Frustrasi']"
167,jak,sumpah ya supir @jaklingkojkt gak ada otak anjir !! Kejadiannya laki gue lagi nyetir arah kokas mau jemput gue dengan kondisi macet terus disalip sama jaklingko yg kebut kebutan di area kokas https://t.co/45igc7Qf0i,Negatif,"['Pelayanan', 'Kemacetan', 'Emosi/Frustrasi']"
168,jak,ini gara2 kmrn2 naik jaklingko supirnya nyetel lagunya Ungu 3 harian ini jadi dengerin Ungu full album mulu,Negatif,"['Pelayanan', 'Ancaman']"
169,jak,@Akhmdilys Nyatane kene jaklingko yo ga mati :),Negatif,[]
170,jak,@justyoutw0 @collegemfs Mjb kak ini naik jaklingko brp ya?,Negatif,[]
171,jak,@hangoreum kebayang bgt kak mana aku sering dpt jaklingko yg gas rem gas rem cm bs berpegangan pd agama dan keyakinan aja biar ga kepental tiap rem mendadak ,Negatif,['Kondisi']
172,jak,a bit skeptic sama roti maryam stasiun yg keliatan biasa aja trus ga wah. sampe akhirnya pas kemaren abis capek nunggu jaklingko ditinggal jaklingko karena penuh ujan ujanan di trotoar nyari ojol sampe akhirnya pas sampe stasiun... kok kayak enak banget itu roti,Negatif,"['Keterlambatan', 'Kondisi', 'Kemacetan', 'Infrastruktur', 'Emosi/Frustrasi']"
173,jak,Tolol sekali. Gak pernah denger yang namanya Jaklingko kah?,Negatif,['Emosi/Frustrasi']
174,jak,Emg kampret jaklingko,Negatif,['Emosi/Frustrasi']
175,jak,@worksfess Cukup cari kosan 1jtan cari yang ada akses jaklingko gratis + TJ pp 7k udah hidup layak. Buat makan 2jt udah cukup ko,Positif,[]
176,jak,@tfsurabaya Padahal bisa dirangkul angkotnya kayak dijkt jadi seperti satu kayak jaklingko. Pemikiran sesat emang buat cari dukungan aja,Negatif,[]
177,jak,Tj itu kalau ga disubsidi bisa bayar 9-10rb. Jaklingko itu ya emg ada juga problemnya ga semua armada/team angkot yg diserap. Bertahap dan mereka ga dilarang narik jg. Cmiiw,Negatif,['Masalah Pembayaran']
178,jak,kesialan gua hari ini: 1. hilangnya my blush stick (ini biggest heartbreak karena masih BARUUUU) 2. jaklingko gua ga bisa diisi jirr (sebenernya ga urgent karena ga lagi mau pergi naik tj cuma... AKHH tau gitu ga gua top up),Negatif,"['Masalah Pembayaran', 'Ancaman', 'Emosi/Frustrasi']"
179,jak,Sebelum ada Mikrotrans dan sistem Jaklingko apakah TJ bisa dibilang membunuh angkot? Ga juga karena secara fungsi jelas beda. TJ melayani rute utama (trunk) angkot melayani rute-rute feeder walaupun belom terintegrasi. Sekarang keduanya integrasi. Sementara Bapak ini malah,Negatif,"['Ancaman', 'Akses/Rute']"
180,jak,Gw lagi di jaklingko kan ya terus biasalah ngumpulin emoney buat oper ke depan buat tap in kan. Terus ada cowok yang ngasih emoneynya ke gw dan gambar kartunya si BRIGHT VACHIRAWIT ANJJJJ gw auto kaget plus liat ke arah abangnye Terus kita tatap-tatapan,Negatif,['Masalah Pembayaran']
181,jak,@_fajarprasetyo Elus dada aja deh jadi rakyat kecil disana. Meskipun banyak yang nyiyir sama kerja di Jakarta -- tapi masih beruntung banget bisa naik TJ 3 500 sekali jalan bisa dari ujung ke ujung mana pake AC. Trus ada Jaklingko yang gratis.,Positif,[]
182,jak,@kompascom mungkin ada yang belum tau: di jkt tuh jaklingko beroperasi di GANG (dan jalan kecil) tj beroperasi di jalan besar. dua dua nya masih bisa kok berdampingan asal sistemnya jelas ️,Negatif,['Regulasi/Operasional']
183,jak,@blckrosesoonday ajak jaklingko date yull .,Negatif,[]
184,jak,Mamang² naik jaklingko tapcashnya haechan Gemez banget https://t.co/mbp5UMlAoT,Positif,['Emosi/Frustrasi']
185,jak,@injeolmiaw Hai Kak. Saat ini kartu KMT belum dapat digunakan pada rute NonBRT 9D dan rute NonBRT lainnya silakan menggunakan kartu uang elektronik seperti kartu berlogo JakLingko Flazz (BCA) e-Money (Bank Mandiri) TapCash (BNI) Brizzi (BRI) dan JakCard (Bank DKI). Terima kasih ^SN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
186,jak,Bahagia tu se-sederhana nunggu jaklingko lama trs dapetnya yang AC️,Positif,['Keterlambatan']
187,jak,Ketemu lagi mba² berisik di jaklingko,Negatif,['Emosi/Frustrasi']
188,jak,@txttransportasi Padahal di Jakarta angkot tetap hidup dirubah ke jaklingko sebagian. Saling bersinergi. Ini walkot kalo mau dibulang goblok kok ya sudah S2 kan. Masa punya wewenang kok kalah sama pengusaha preman. Apa dapat amplop?,Negatif,"['Ancaman', 'Emosi/Frustrasi']"
189,jak,terus aku brkt jam 7 pagi meskipun jarak kantor ke kos deket tp ini tj 4c LUAMA POL jd gue jaga aja soalnya abis naik tj masih harus jam 7-10 menit buat nyampe kantor. contohnya tadi gue udh brkt jam 7 naik jaklingko cepet nyampe di halte buat nunggu 4c tuh jam 7.15an,Negatif,['Keterlambatan']
190,jak,istirahatnya dari 11.30 ampe jam 13.30 terus balik 16.30 gue selalu tenggo. nyampe kos jam 5-set 6 tergantung tj dan jaklingko lama apa egk. waktunya masih banyak bgt anjay buat ngapa in. tp aku bangun jam 5 sih karena harus nyiapin bekal dan nyatok,Negatif,"['Keterlambatan', 'Emosi/Frustrasi']"
191,jak,Belajar dari konsep Jaklingko pada susah banget sih orang2 ini. Egonya pada setinggi langit.,Negatif,[]
192,jak,Padahal aku dah di jaklingko,Negatif,[]
193,jak,dulu gua ga berani kemana-mana sendiri selalu gojek. but now gua tau tj metro jaklingko krl mrt lrt ,Negatif,[]
194,jak,Kangen naik lrt jujur 2 minggu ga naik lrt malah naik jaklingko kerasa banget (stress dan macetnya),Negatif,[]
195,jak,@Bola_Jakarta info aje dul gue pakai Jaklingko yg bank @BankJakarta lebih murah kalau integrasi TJ ke KRL. *gue lagi aje ,Negatif,[]
196,jak,@kompascom Kan ni orang ada bekingan sama ormada setempat ya kalo aja 10% otaknya dipake dia bisa berdayain angkot² tadi pake skema yg nirip Jaklingko. Lagi-lagi apa? Yak gengsi ,Negatif,['Emosi/Frustrasi']
197,jak,@kompascom Ini orang dikira masih zaman baru kalie atau zaman kompeni masyarakat butuh angkot ... Harusnya contoh model jakarta dgn jaklingko nya para angkot di DKI tidak mati malah menjadi ekosistem dari Transjakarta,Negatif,"['Kenyamanan', 'Keamanan']"
198,jak,@RamaAdamfaathir @kompascom Seharusnya sih angkot2 itu bisa di integrasikan ke sistem yang lebih modern kyk jaklingko atau mikrotrans,Negatif,[]
199,jak,@rgoestama @2ndlinesquad Naek jaklingko sampe Amsterdam,Negatif,['Kemacetan']
200,jak,Padahal angkot bisa sinergi kek JakLingko. Tinggal angkot yang biasa aja pada mau apa nggak? Gue rasa bakalan gak mau dengan alasan Rakyat kecil makan susah! . Tau ah gitu aja terus negara.,Negatif,[]
201,jak,ngaco bgt bawa koper naik jaklingko dan duduk di tengah bzirrrrr,Negatif,['Emosi/Frustrasi']
202,jak,@txttransportasi Mikrotrans punya JakLingko : Am I joke to you??? https://t.co/UOv8ysgjQh,Negatif,[]
203,jak,@worksfess kost yg deket atau agak jauhan tapi dijangkau tj apa jaklingko jadi ongkosnya ga boncos.,Negatif,[]
204,jak,@worksfess Cari yg deket kantor. Atauga yg agak jauhan dikit tapi bisa pp pake jaklingko atau tj. Jadi ya ongkos sehari cuma 7rb,Negatif,[]
205,jak,bjir udah gaada kakak yg pake jaket caleb nungguin jaklingko depan kampus sebrang alf*m*d* (ga bisa nyebut nama kampus hehe) tadi siang semoga lewat twit ini hehe,Negatif,['Keterlambatan']
206,jak,lahhhh ini mah titik biasa gue juga turun jaklingko nyambung ojol alhamdulillah dah tuh halte tidak berguna udh dirobohin juga akhirnya. btw thanks info loh untuk kakaknya jadi gue gak harus mengulang cerita kakaknya wkwkwkwk,Negatif,['Infrastruktur']
207,jak,Aku menunggu bus/jaklingko/krl,Negatif,['Keterlambatan']
208,jak,Bismillahirrahmanirrahim. Ada kontrakan satu lantai. Fasilitas 1 kamar tidur 1 kamar mandi ruang tamu dan dapur. Daerah Rawamangun pulogadung bebas banjir. Dekat LRT busway jaklingko velodrome #infokontrakan #kontrakanjakartatimur #kontrakanmurah,Positif,"['Kenyamanan', 'Harga', 'Aksesibilitas', 'Keamanan']"
209,jak,@DeanaMarsz sampe ke tj sm jaklingko pula ‍️ kekurangan nasabah dan banyak yg telbay ,Negatif,['Kemacetan']
210,jak,Tadi ngetapin jaklingko ada 2org yang pake kartu elektronik jaehyun yang 1 tapcash yg 1 custom jaehyun jumatan ,Negatif,[]
211,jak,@taeyongvie Yaudah jaklingko,Negatif,[]
212,jak,Kartu jaklingko bisa dipake buat tol gk sihh?,Negatif,[]
213,jak,@V3g3L Video kisaran tahun 2022-2023 kayaknya nih soalnya stiker Mikrotrans Jaklingko nya masih yang lama. https://t.co/lXI3SbiQge,Negatif,[]
214,jak,@pisangcreamy karna kepepet kak.. tenang jaklingko still no 1 ,Negatif,[]
215,jak,bgst ms gk lewat lewat jdny aku ke bus stop jaklingko ,Negatif,['Emosi/Frustrasi']
216,jak,Naik jaklingko 3x berturut2 dengan bapak yang sama udh streak ini gue,Negatif,[]
217,jak,@demuremai_ Gw pindah ke jaklingko,Negatif,[]
218,jak,Duduk sebelahan sama mas-mas di Jaklingko gua kaget gara-gara masnya turun nunduk bajunya keangkat dan ya cd thong-nya keliatan dan pas muka gua ituu :'),Negatif,[]
219,jak,@PT_Transjakarta min boleh komplen dikit ga? saya naik jaklingko 89 terus saya nanya bisa turun di pos 2/baronang ga kata supir gabisa sedangkan dari pakin sampe ubm gaada bus stop sama sekali dan gaboleh turun meski di sebrang nya ada bus stop. gimana ya?,Negatif,"['Pelayanan', 'Kemacetan']"
220,jak,@worksfess Nder semangat!!! semoga badannya selalu kuat &amp; sehat terus yaa.. aku jg sama tiap pagi selalu switch transum. Jaklingko - busway - krl. turunnya jg di Manggarai kalo pulang hrs ngerasain macetnya TB simatupang di busway. bisa makan waktu 2-3 jam diperjalanan tp yaudalah ya ,Positif,['Kemacetan']
221,jak,bmw rasa jaklingko,Negatif,[]
222,jak,@PT_Transjakarta min naik jaklingko jak 47 dari terminal pasar minggu dimananya ya min tepatnya didalamnya?,Negatif,[]
223,jak,kalo ode sayang gue harusnya dia jemput gue bukannya biarin gue sitting in the rain kena passinghae jaklingko lebih dari enam kali,Negatif,[]
224,jak,Aku nangis di jaklingko ,Negatif,['Emosi/Frustrasi']
225,jak,sumpah lucu bgt kalo gue pake kacamata tbtb jaklingko dateng gitu jir udh sring bgt,Negatif,[]
226,jak,Tiba kepikiran pengen naik di atap mobil Jaklingko,Negatif,[]
227,jak,@PT_Transjakarta Sudah dm kak Sebagai customer saya merasa dirugikan karna sudah beberapa kali kejadian seperti ini dan hanya rute tertentu yg potong saldo yaitu Jak30 (rute grogol-meruya). Mohon penjelasan apakah alatnya memang bermasalah? Atau jaklingko rute tertentu memang dikenakan tarif?,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
228,jak,(3) mba mba tom sushi baik bgt allahuma sangat soft spoken berasa jadi tuan putri gw walau sushi gua terlupakan (4) abang jaklingko baik bgt ^__^ tak kira bakal ngetem ya ternyata aku dateng langsung gas ngeng (5) abang abang servicenya friendly dan mau aja gw tanya tanya,Positif,['Keterlambatan']
229,jak,Tapi sampe sekarang klo ujan deres begini ga pernah berani naik jaklingko.. gatau knp yhh,Negatif,['Kemacetan']
230,jak,Kesel bgt sma supir jaklingko udh mah ngebut bgt gua udh bilang nih dri sebelum bus stop tempat gua turun bus stop ya pak kga dijwb iya apa kaga yaudah eh malah makin ngebut bus stop gua dilewatin gua bilang lgi dong bus stop pak malah disautin iya sabar neng ,Negatif,"['Pelayanan', 'Navigasi', 'Ancaman', 'Emosi/Frustrasi']"
231,jak,Yayyy hari ini berhasil naik jaklingko. Oke lah https://t.co/lmJN1gz7HQ,Positif,[]
232,jak,dr st taman kota sebenernya ada jaklingko jak51 turun di sb pasar puri tp masih 1km lagi jadi untuk efisiensi baiknya naik ojol ~ tp kalo mau coba jaklingko terus ojol biar ga terlalu mahal dipersilakan! (⁠ ⁠╹⁠▽⁠╹⁠ ⁠),Negatif,['Masalah Pembayaran']
233,jak,Jaklingko tuh bagus bngt i love gapi kenapa sedikit,Positif,[]
234,jak,kak info rute jaklingko&amp;tj dong dari cengkareng business city ke lapangan panahan bus stop @PT_Transjakarta,Negatif,['Akses/Rute']
235,jak,Lama bgt jaklingko udh lah sebulan aje gue,Negatif,['Keterlambatan']
236,jak,Seru abis naik jaklingko (soalnya dpt angkotnya biasanya hrs war dlu),Positif,[]
237,jak,Mending desek-desekan di kereta tapi cuma 40 menit atau naik jaklingko tapi 1 jam lebih,Negatif,"['Keterlambatan', 'Kondisi']"
238,jak,@welly_albinanto @BuswayFansC @Amri_Opinion @PT_Transjakarta Kalo liat depok yg bikin angkot pake basic wuling mungkin jaklingko nantinya bisa pakai base mvp di karoseri ulang. Atau pakai van kaya gelora ev ,Negatif,[]
239,jak,Sumpah knp ya dari minggu kemarin susah banget dapet jaklingko pagi-pagi,Negatif,['Navigasi']
240,jak,supir jaklingko anjing udh tau lampu merah masih warna merah malah di klaksonin suruh jalan goblok lo punya sim g si anjing bikin sim dmna lo sampe g tau aturan lalu lintas bngst dengan cara lo klaksonin orang di lampu merah buat jalan sama aja lo mau nyelakain orang gblk,Negatif,"['Pelayanan', 'Kemacetan', 'Emosi/Frustrasi']"
241,jak,@BuswayFansC @Amri_Opinion @PT_Transjakarta termasuk bus non BRT? jaklingko gimana?,Negatif,[]
242,jak,@sodaberry118 Yaampun kan lumayan yah ini juga kalo ngarepin jaklingko kan emg selalu penuh ya naik angkot malrs kek diperas cuma deket mintanya goceng padahal 3rb juga biasanya Nunggu tj ya Tuhan lama banget Nangis bgt dah mending pulcep demi dpt gojek harga netral ,Negatif,"['Keterlambatan', 'Kondisi', 'Masalah Pembayaran', 'Emosi/Frustrasi']"
243,jak,Kagak pernah sekali pun dalam hidup gue gak bilang makasih tolong dan maaf sama supir angkot tj jaklingko bikun ojek ojol driver pak satpam tukang parkir pedagang yg suka nyapu dan bersih-bersih dikampus (lupa nama) dan lainnya yang belum/lupa gue sebutin.,Negatif,"['Pelayanan', 'Ancaman']"
244,jak,sumpah maafin gw ya plis bpk2 ibu2 yg td nunggu jaklingko gw gada niat buat nyelak jir cuma abangnya berenti didepan gw,Negatif,['Keterlambatan']
245,jak,kedapetan sopir jaklingko yg bawain mobilnya ga enak bgt pls gue mual,Negatif,"['Pelayanan', 'Navigasi', 'Emosi/Frustrasi']"
246,jak,masih keburu naik kereta sama jaklingko tp gue ga ada semangat rebutan naik jaklingko nya,Negatif,[]
247,jak,@brianjaktim Damb.. gw jarang pake jaklingko tp tiap naik selalu dapet yg ga galak2 bgt omg.. survivorship bias,Negatif,['Pelayanan']
248,jak,@yingmaige GUE MSH SUKA BINGUNG KL NAIK JAKLINGKO YG BLM GW TAU RUTENYA FINAL BOSS TRANSUM JAKARTA,Negatif,"['Navigasi', 'Akses/Rute']"
249,jak,keringet dingin nahan berak di jaklingko anj,Negatif,[]
250,jak,td firsttimee naik jaklingko aku gatau jalan tp orang2 disanaa baik baik sekali ngasih tau rute nya HOHO makasih ya allah,Positif,['Akses/Rute']
251,jak,@aininindya Asal jangan di pojok belakang supir beb. Ntr jadi sasaran tolong bantu tap . Soalnya awal2 naik jaklingko pas di situ dan masih bingung banget.,Negatif,"['Pelayanan', 'Navigasi']"
252,jak,anjg gw naik jaklingko lg dapet yg samping supirnya gw ditanyain lemes amat capek bgt kah neng KATA GW MAH MENURUT ENTE AJA gw minggu kemaren shift 3 minggu lembur trs seminggu ini full lembur,Negatif,"['Pelayanan', 'Emosi/Frustrasi']"
253,jak,Berhasil naik jaklingko pertama kali. Tinggal cari rute berangkatnya aja ini naik apa ya . Bangga banget gueeeeee. Seru ternyata yah ,Positif,[]
254,jak,Ruas Satrio kayanya paling darurat buat dicari alternatif penyelesaian macetnya sih. Transum kaya TJ dan Jaklingko juga penuh dan ikut stuck karena mobil dan motor pribadinya ttp ga berkurang.,Negatif,"['Kondisi', 'Kemacetan']"
255,jak,Naik jaklingko and randomly ketemu bapak bapak jokower garis keras WKWKWK. Sumpah bingung harus merespon apa tadi,Negatif,['Navigasi']
256,jak,@oneokrockc W pulsek naik jaklingko dlu biar hemat ongkos uang jajan 60k ojol 25 sisanya ditabung,Negatif,['Masalah Pembayaran']
257,jak,@unjmenfesss aku kalo selama 1 bulan kurleb 20 hari offline terus tuh 140 ribuan sih. ini naik tj yak. tapi karena kelasku termasuk yg jarang offline jadi 100 aja tuh kadang udah cukup. terus entah perasaan ku aja atau gimana tapi semenjak pake card khusus jaklingko itu jadi lebih hemattt,Positif,[]
258,jak,meeting syulit seharian sampe energi terkuras pulang extend sejam terus biar ngirit naik jaklingko demi gratisan cuma malesin kudu transit sambil jalan kaki capek tp sampe kosan disambut sama 2 bocils yg pada nongol lgsg cuddle time itu nikmat Tuhan mana yg kau dustakan,Negatif,"['Kemacetan', 'Emosi/Frustrasi']"
259,jak,@sberrryjam Hai Kak. Untuk tarif integrasi antermoda silakan bisa menghubugi Customer Care JakLingko yang dapat di hubungi : (Whatsapp) : 0812-6000-1440 (Phone) : 021-29223034 Email) : customercare@jaklingkoindonesia.co.id. Terima kasih ^HF,Positif,['Masalah Pembayaran']
260,jak,damn keujanan udahlah susah dpt jaklingko eh malah ujan pas gue turun nyet,Negatif,['Kondisi']
261,jak,Kalo ditemukan mumi dengan ubun2 gepeng mungkin sering kejedot pintu jaklingko,Negatif,['Kondisi']
262,jak,@unjmenfesss Kalau naik krl turun diklender derr. Biasanya lebih murah naik gojek dari sana. Ada jaklingko juga cuma jalannya jauhhh juga sih. Tp enakan turun dimanggarai lanjut tj.,Positif,[]
263,jak,@DKIJakarta @PT_Transjakarta @mrtjakarta tarif integrasi intermoda apakah harus pakai kartu gambr jaklingko?,Negatif,['Masalah Pembayaran']
264,jak,Si geblek impulsif harusnya sabar nunggu jaklingko agar lebih murah malah naik tj,Negatif,['Keterlambatan']
265,jak,keselnya tug dapet bgt kalo org gjls numpang duduk di jaklingko pas lgi jam kerja gni,Negatif,['Emosi/Frustrasi']
266,jak,Min tolong ditindak ini supir Jaklingko KWK-649 dari Kampung Rambutan ke Pondok Gede. Pagi ini pukul 07.21 WIB di Bus Stop putara Flyover Raya Bogor TIDAK BERHENTI DAN TERUS BERJALAN MESKIPUN SAYA MAU NAIK &amp; BELUM SEMPURNA MASUK MOBIL. Dan lagi supir sangat kencang membawa mobil,Negatif,['Pelayanan']
267,jak,@PT_Transjakarta min sebenernya supir jaklingko tau ngga ya nama plang setiap pemberhentian? udh 2x sbr. kel. pasar minggu dilewatin pdhl udh minta stop tp malah di depan aja katanya diturunin di robinson emg sih dia gaada tiang bus stopnya jd kalo bisa tolong diadain min https://t.co/1VdUOBXT6v,Negatif,"['Pelayanan', 'Navigasi']"
268,jak,40 menit cuman nungguin jaklingko 98 jarak waktunya jauh2 dan selalu penuh ,Negatif,"['Keterlambatan', 'Kondisi']"
269,jak,@PT_Transjakarta Selamat pagi admin @PT_Transjakarta. Saya ingin bertanya apakah jaklingko 79 rute pasar cengkareng - tubagus angke ada melewati stasiun krl? Atau halte transjakarta? Terimakasih,Negatif,"['Infrastruktur', 'Akses/Rute']"
270,jak,eh ges naik jaklingko bisa pake KUE apa harus pake kartu jaklingko?,Negatif,[]
271,jak,@PT_Transjakarta halo kak mohon infonya apakah bisa naik D21 dr halte UI bsk pagi dengan beli tiket di jaklingko ya? posisinya sdg tidak ada emoney. makasihh,Negatif,['Masalah Pembayaran']
272,jak,d-1 inten belajar naik jaklingko (untung balik) nunggu 108 lama banget ga boong hampir nyerah &amp; naik gocar,Negatif,['Keterlambatan']
